Lithuania, Exposure to risk (period 1x1), 	Last modified: 18 Jul 2025;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1986          97               372.07          112.24          484.31
  1986          98               244.25           72.96          317.21
  1986          99               185.55           52.05          237.60
  1986         100               151.20           40.55          191.75
  1986         101               112.89           31.97          144.86
  1986         102                70.12           21.36           91.47
  1986         103                44.31           12.12           56.43
  1986         104                32.05            7.09           39.14
  1986         105                22.96            4.30           27.26
  1986         106                14.69            2.11           16.80
  1986         107                 7.83            0.53            8.35
  1986         108                 4.20            0.00            4.20
  1986         109                 2.70            0.00            2.70
  1986         110+                1.28            0.00            1.28
  1987           0             28979.42        30703.94        59683.35
  1987           1             29246.30        30671.51        59917.81
  1987           2             28874.37        29838.25        58712.62
  1987           3             28434.47        29813.10        58247.57
  1987           4             27527.49        28723.00        56250.49
  1987           5             26251.40        27142.28        53393.68
  1987           6             26045.63        27096.89        53142.52
  1987           7             26056.07        27024.77        53080.84
  1987           8             25805.71        26689.74        52495.45
  1987           9             25800.81        26673.91        52474.72
  1987          10             25912.16        26675.78        52587.93
  1987          11             25891.74        26430.73        52322.47
  1987          12             26080.17        26417.70        52497.87
  1987          13             26054.22        26742.60        52796.82
  1987          14             26872.32        28012.07        54884.38
  1987          15             27707.89        28963.17        56671.05
  1987          16             27567.08        29453.64        57020.71
  1987          17             26892.86        29697.43        56590.30
  1987          18             26405.36        28382.64        54788.00
  1987          19             26653.79        27620.17        54273.95
  1987          20             27029.64        28429.85        55459.49
  1987          21             26885.82        28536.88        55422.69
  1987          22             27524.78        29259.60        56784.37
  1987          23             28475.03        30156.66        58631.69
  1987          24             29350.75        30519.69        59870.45
  1987          25             31002.17        31723.28        62725.45
  1987          26             31513.98        32215.04        63729.02
  1987          27             31305.02        31914.52        63219.53
  1987          28             31626.12        31937.74        63563.86
  1987          29             29681.15        29852.64        59533.79
  1987          30             27817.96        27624.13        55442.09
  1987          31             26771.20        26382.65        53153.85
  1987          32             26079.25        25896.89        51976.13
  1987          33             24871.43        24578.24        49449.67
  1987          34             24587.56        23966.73        48554.29
  1987          35             24963.47        24095.03        49058.51
  1987          36             25136.90        24211.94        49348.84
  1987          37             25581.95        24264.32        49846.27
  1987          38             24971.32        23226.43        48197.75
  1987          39             22958.38        21363.90        44322.28
  1987          40             21520.74        20036.78        41557.52
  1987          41             22207.32        20311.01        42518.33
  1987          42             21526.43        19650.46        41176.89
  1987          43             21384.46        19450.65        40835.10
  1987          44             24247.44        21728.26        45975.71
  1987          45             25243.73        22921.00        48164.72
  1987          46             24118.13        22016.02        46134.15
  1987          47             23342.70        20835.88        44178.57
  1987          48             24083.07        21062.30        45145.37
  1987          49             24527.95        20975.71        45503.66
  1987          50             24759.90        20987.49        45747.39
  1987          51             24456.18        20917.84        45374.02
  1987          52             23311.98        19608.59        42920.56
  1987          53             23326.16        19230.31        42556.46
  1987          54             24405.31        19776.36        44181.67
  1987          55             24160.44        19300.73        43461.17
  1987          56             23794.13        19145.13        42939.26
  1987          57             23458.54        18659.64        42118.17
  1987          58             23858.80        18309.82        42168.63
  1987          59             23871.86        18018.58        41890.44
  1987          60             22740.99        15779.45        38520.43
  1987          61             22530.48        13893.79        36424.27
  1987          62             21856.69        13044.80        34901.49
  1987          63             20950.59        12548.54        33499.14
  1987          64             19976.22        12019.85        31996.07
  1987          65             18059.59        10984.78        29044.37
  1987          66             16241.36        10013.98        26255.34
  1987          67             14289.35         8627.09        22916.44
  1987          68             11869.09         6846.75        18715.84
  1987          69             10098.91         5728.45        15827.35
  1987          70             10019.23         5763.62        15782.85
  1987          71             10642.73         5898.92        16541.65
  1987          72             11778.74         6181.55        17960.29
  1987          73             12613.01         6350.38        18963.39
  1987          74             12766.25         6246.02        19012.27
  1987          75             12492.29         5967.83        18460.12
  1987          76             11750.14         5311.41        17061.55
  1987          77             11185.91         4970.80        16156.70
  1987          78             10506.72         6321.30        16828.03
  1987          79              9751.72         7275.61        17027.32
  1987          80              8870.46         5916.22        14786.69
  1987          81              7936.66         4552.71        12489.36
  1987          82              6954.34         3674.34        10628.68
  1987          83              6091.93         3151.39         9243.32
  1987          84              5380.66         2643.34         8024.00
  1987          85              4771.96         2137.20         6909.16
  1987          86              4255.07         1690.49         5945.55
  1987          87              3585.78         1307.05         4892.82
  1987          88              2754.19         1016.20         3770.38
  1987          89              2134.70          820.00         2954.70
  1987          90              1788.62          682.06         2470.68
  1987          91              1563.42          582.01         2145.43
  1987          92              1226.60          510.93         1737.53
  1987          93               844.84          436.29         1281.13
  1987          94               629.62          322.64          952.26
  1987          95               557.03          234.86          791.89
  1987          96               535.77          188.96          724.73
  1987          97               437.74          135.63          573.37
  1987          98               283.27           83.73          367.00
  1987          99               182.45           53.02          235.47
  1987         100               135.56           37.55          173.10
  1987         101               109.26           29.01          138.27
  1987         102                80.61           22.73          103.34
  1987         103                49.52           15.00           64.52
  1987         104                31.04            8.36           39.40
  1987         105                22.22            4.75           26.97
  1987         106                15.71            2.60           18.31
  1987         107                 9.93            0.97           10.89
  1987         108                 5.23            0.05            5.29
  1987         109                 2.76            0.00            2.76
  1987         110+                2.20            0.00            2.20
  1988           0             28459.33        29737.58        58196.91
  1988           1             29276.13        30782.16        60058.29
  1988           2             29645.96        30930.15        60576.11
  1988           3             29161.07        30061.28        59222.35
  1988           4             28652.07        29997.68        58649.75
  1988           5             27725.54        28883.20        56608.74
  1988           6             26438.12        27282.09        53720.22
  1988           7             26222.69        27235.78        53458.47
  1988           8             26222.25        27161.99        53384.24
  1988           9             25976.10        26839.17        52815.27
  1988          10             25929.21        26794.04        52723.25
  1988          11             25963.27        26722.29        52685.56
  1988          12             25928.90        26461.84        52390.74
  1988          13             26100.23        26422.62        52522.85
  1988          14             26095.22        26788.81        52884.03
  1988          15             26931.17        28111.05        55042.22
  1988          16             27762.70        29068.30        56831.00
  1988          17             27599.89        29604.13        57204.03
  1988          18             26869.68        29872.64        56742.32
  1988          19             26345.50        28428.98        54774.48
  1988          20             26633.19        27658.14        54291.33
  1988          21             27050.62        28550.87        55601.49
  1988          22             26921.84        28645.12        55566.96
  1988          23             27608.46        29408.39        57016.85
  1988          24             28573.43        30285.31        58858.74
  1988          25             29459.42        30608.04        60067.46
  1988          26             31164.66        31842.94        63007.60
  1988          27             31769.36        32329.56        64098.92
  1988          28             31630.34        31874.87        63505.21
  1988          29             31925.22        31822.51        63747.73
  1988          30             29917.00        29843.75        59760.76
  1988          31             28006.54        27682.03        55688.57
  1988          32             26877.64        26420.68        53298.32
  1988          33             26158.21        25875.64        52033.84
  1988          34             24953.84        24548.26        49502.10
  1988          35             24664.89        23954.11        48619.00
  1988          36             25032.80        24067.20        49100.01
  1988          37             25186.96        24144.34        49331.29
  1988          38             25628.71        24176.28        49804.99
  1988          39             24963.66        23118.96        48082.61
  1988          40             22928.48        21263.96        44192.45
  1988          41             21501.25        19938.51        41439.76
  1988          42             22188.64        20212.68        42401.32
  1988          43             21475.17        19532.93        41008.10
  1988          44             21308.97        19292.59        40601.55
  1988          45             24209.39        21590.56        45799.95
  1988          46             25209.53        22793.04        48002.57
  1988          47             24057.66        21852.67        45910.32
  1988          48             23251.93        20658.66        43910.59
  1988          49             23966.88        20836.69        44803.57
  1988          50             24414.85        20725.97        45140.81
  1988          51             24647.97        20755.78        45403.75
  1988          52             24320.28        20665.88        44986.16
  1988          53             23188.03        19339.83        42527.86
  1988          54             23173.53        18926.18        42099.71
  1988          55             24254.48        19479.52        43734.00
  1988          56             24064.94        19020.10        43085.05
  1988          57             23701.92        18831.15        42533.07
  1988          58             23332.67        18302.47        41635.14
  1988          59             23684.24        17902.68        41586.92
  1988          60             23701.74        17633.48        41335.23
  1988          61             22600.41        15480.55        38080.95
  1988          62             22391.80        13629.82        36021.62
  1988          63             21699.12        12751.65        34450.77
  1988          64             20711.35        12225.59        32936.94
  1988          65             19657.67        11684.62        31342.30
  1988          66             17764.13        10656.23        28420.36
  1988          67             15983.15         9700.16        25683.31
  1988          68             14032.11         8312.67        22344.78
  1988          69             11600.70         6548.23        18148.93
  1988          70              9837.26         5454.44        15291.69
  1988          71              9753.13         5488.30        15241.43
  1988          72             10323.58         5597.68        15921.26
  1988          73             11405.52         5850.36        17255.88
  1988          74             12179.35         5978.84        18158.19
  1988          75             12259.43         5840.00        18099.42
  1988          76             11918.30         5535.20        17453.50
  1988          77             11136.28         4886.38        16022.66
  1988          78             10539.57         4553.27        15092.84
  1988          79              9817.24         5778.36        15595.60
  1988          80              8915.68         6144.34        15060.02
  1988          81              8182.39         5323.99        13506.38
  1988          82              7251.04         4050.49        11301.53
  1988          83              6279.78         3229.57         9509.34
  1988          84              5423.34         2738.39         8161.73
  1988          85              4715.15         2266.32         6981.46
  1988          86              4142.53         1794.93         5937.46
  1988          87              3679.27         1403.33         5082.60
  1988          88              3060.85         1086.82         4147.67
  1988          89              2316.39          822.68         3139.06
  1988          90              1770.17          655.80         2425.97
  1988          91              1456.38          551.00         2007.38
  1988          92              1254.87          456.06         1710.93
  1988          93               975.43          396.32         1371.75
  1988          94               667.59          336.18         1003.76
  1988          95               497.87          245.97          743.84
  1988          96               435.49          172.49          607.98
  1988          97               406.03          137.79          543.82
  1988          98               329.21          101.57          430.78
  1988          99               207.86           60.21          268.07
  1988         100               130.46           38.71          169.17
  1988         101                95.44           27.14          122.58
  1988         102                75.89           20.82           96.71
  1988         103                55.25           16.23           71.48
  1988         104                33.46           10.59           44.05
  1988         105                20.75            5.77           26.52
  1988         106                14.65            3.15           17.80
  1988         107                10.15            1.45           11.60
  1988         108                 6.26            0.24            6.50
  1988         109                 3.22            0.00            3.22
  1988         110+                2.75            0.00            2.75
  1989           0             27227.38        28564.98        55792.36
  1989           1             28531.21        29663.12        58194.33
  1989           2             29501.89        30884.19        60386.08
  1989           3             29799.88        31006.68        60806.55
  1989           4             29273.83        30123.22        59397.05
  1989           5             28729.31        30025.81        58755.11
  1989           6             27812.99        28918.72        56731.71
  1989           7             26503.23        27290.89        53794.11
  1989           8             26289.92        27263.43        53553.34
  1989           9             26262.33        27161.63        53423.96
  1989          10             26040.88        26875.66        52916.54
  1989          11             25922.64        26761.41        52684.05
  1989          12             25953.55        26691.34        52644.89
  1989          13             25911.40        26415.61        52327.02
  1989          14             26091.66        26378.64        52470.30
  1989          15             26128.92        26806.53        52935.46
  1989          16             26976.44        28140.27        55116.71
  1989          17             27833.83        29109.98        56943.81
  1989          18             27667.27        29698.93        57366.19
  1989          19             26937.20        29977.41        56914.60
  1989          20             26413.06        28452.96        54866.02
  1989          21             26756.47        27788.58        54545.05
  1989          22             27155.61        28656.86        55812.47
  1989          23             27051.37        28776.09        55827.45
  1989          24             27731.01        29537.73        57268.75
  1989          25             28677.46        30372.77        59050.23
  1989          26             29554.31        30671.49        60225.80
  1989          27             31282.21        31917.61        63199.83
  1989          28             31924.82        32333.40        64258.21
  1989          29             31792.14        31766.61        63558.75
  1989          30             32033.19        31735.67        63768.86
  1989          31             30021.61        29806.31        59827.91
  1989          32             28068.12        27652.87        55720.98
  1989          33             26890.23        26354.89        53245.12
  1989          34             26173.24        25767.51        51940.74
  1989          35             24959.21        24450.59        49409.80
  1989          36             24660.20        23856.10        48516.30
  1989          37             25018.68        23946.61        48965.29
  1989          38             25159.18        23992.58        49151.76
  1989          39             25598.25        24022.79        49621.04
  1989          40             24879.77        22936.49        47816.25
  1989          41             22889.34        21123.03        44012.36
  1989          42             21429.35        19769.07        41198.42
  1989          43             22147.34        20063.07        42210.41
  1989          44             21380.76        19349.53        40730.29
  1989          45             21254.38        19111.02        40365.40
  1989          46             24136.38        21400.54        45536.92
  1989          47             25149.39        22580.23        47729.62
  1989          48             23963.04        21628.04        45591.08
  1989          49             23154.57        20442.72        43597.29
  1989          50             23846.00        20561.11        44407.11
  1989          51             24327.02        20495.19        44822.21
  1989          52             24513.57        20491.25        45004.82
  1989          53             24205.09        20388.83        44593.91
  1989          54             23073.18        19060.33        42133.51
  1989          55             23014.24        18621.91        41636.16
  1989          56             24119.24        19174.95        43294.18
  1989          57             23946.36        18700.04        42646.40
  1989          58             23556.39        18489.11        42045.50
  1989          59             23177.32        17905.65        41082.97
  1989          60             23493.69        17477.93        40971.62
  1989          61             23518.25        17238.04        40756.29
  1989          62             22413.77        15118.49        37532.26
  1989          63             22197.35        13297.37        35494.72
  1989          64             21463.98        12399.92        33863.90
  1989          65             20428.54        11874.65        32303.20
  1989          66             19340.11        11299.71        30639.82
  1989          67             17483.14        10297.68        27780.82
  1989          68             15695.64         9328.19        25023.83
  1989          69             13751.14         7973.61        21724.74
  1989          70             11311.29         6253.78        17565.07
  1989          71              9583.80         5207.25        14791.05
  1989          72              9459.83         5212.78        14672.61
  1989          73              9990.83         5291.32        15282.16
  1989          74             11021.92         5502.87        16524.79
  1989          75             11699.54         5600.57        17300.11
  1989          76             11711.54         5450.07        17161.61
  1989          77             11323.04         5112.08        16435.12
  1989          78             10514.04         4491.58        15005.63
  1989          79              9913.54         4141.07        14054.62
  1989          80              8897.14         5146.53        14043.68
  1989          81              8228.58         5546.19        13774.77
  1989          82              7500.49         4759.26        12259.75
  1989          83              6587.66         3576.80        10164.46
  1989          84              5642.40         2799.80         8442.20
  1989          85              4793.05         2330.23         7123.28
  1989          86              4103.81         1900.51         6004.32
  1989          87              3586.52         1487.92         5074.44
  1989          88              3151.10         1165.49         4316.59
  1989          89              2581.15          891.33         3472.48
  1989          90              1929.16          671.21         2600.37
  1989          91              1453.50          531.39         1984.89
  1989          92              1175.16          428.04         1603.20
  1989          93               998.81          342.54         1341.35
  1989          94               771.15          297.94         1069.10
  1989          95               521.40          258.29          779.69
  1989          96               381.99          186.73          568.72
  1989          97               329.35          129.47          458.81
  1989          98               303.18          102.23          405.41
  1989          99               240.33           73.26          313.59
  1989         100               148.52           44.47          192.99
  1989         101                91.02           28.30          119.32
  1989         102                64.96           19.65           84.61
  1989         103                50.41           14.97           65.38
  1989         104                35.75           11.61           47.36
  1989         105                21.02            7.44           28.46
  1989         106                12.70            3.92           16.62
  1989         107                 8.66            2.01           10.67
  1989         108                 5.70            0.64            6.34
  1989         109                 3.30            0.00            3.30
  1989         110+                2.55            0.00            2.55
  1990           0             27353.44        28720.75        56074.19
  1990           1             27143.63        28412.46        55556.09
  1990           2             28487.17        29560.98        58048.15
  1990           3             29439.03        30766.78        60205.81
  1990           4             29727.48        30882.53        60610.01
  1990           5             29194.03        29988.56        59182.59
  1990           6             28641.51        29891.08        58532.58
  1990           7             27724.42        28786.91        56511.33
  1990           8             26409.80        27154.84        53564.64
  1990           9             26183.95        27118.75        53302.70
  1990          10             26152.86        27016.30        53169.17
  1990          11             25933.03        26734.13        52667.17
  1990          12             25817.14        26623.14        52440.27
  1990          13             25857.49        26561.52        52419.01
  1990          14             25843.99        26310.27        52154.25
  1990          15             26051.49        26296.07        52347.56
  1990          16             26135.15        26761.69        52896.84
  1990          17             27007.51        28100.32        55107.82
  1990          18             27909.72        29097.86        57007.58
  1990          19             27778.99        29712.96        57491.95
  1990          20             27076.22        30035.09        57111.31
  1990          21             26555.22        28529.84        55085.05
  1990          22             26888.31        27875.81        54764.12
  1990          23             27272.13        28742.51        56014.64
  1990          24             27136.92        28836.10        55973.02
  1990          25             27777.95        29565.70        57343.65
  1990          26             28689.89        30362.18        59052.07
  1990          27             29533.07        30614.06        60147.12
  1990          28             31233.27        31810.41        63043.69
  1990          29             31861.32        32197.79        64059.11
  1990          30             31713.74        31605.83        63319.57
  1990          31             31943.24        31551.51        63494.75
  1990          32             29938.67        29623.94        59562.61
  1990          33             27975.66        27459.37        55435.02
  1990          34             26781.21        26144.89        52926.09
  1990          35             26054.18        25544.21        51598.39
  1990          36             24833.17        24218.69        49051.86
  1990          37             24525.69        23613.17        48138.86
  1990          38             24880.73        23696.69        48577.42
  1990          39             25011.29        23727.26        48738.55
  1990          40             25456.26        23758.02        49214.28
  1990          41             24750.84        22678.67        47429.51
  1990          42             22770.27        20876.10        43646.37
  1990          43             21312.80        19532.06        40844.86
  1990          44             22036.90        19825.25        41862.15
  1990          45             21276.38        19109.52        40385.89
  1990          46             21142.41        18864.53        40006.94
  1990          47             24020.47        21112.22        45132.69
  1990          48             25033.50        22294.21        47327.70
  1990          49             23848.98        21362.69        45211.66
  1990          50             23034.51        20172.78        43207.30
  1990          51             23726.98        20285.81        44012.79
  1990          52             24206.52        20203.35        44409.87
  1990          53             24386.09        20178.45        44564.54
  1990          54             24081.03        20066.92        44147.95
  1990          55             22936.68        18733.56        41670.24
  1990          56             22858.71        18275.02        41133.73
  1990          57             23948.80        18787.24        42736.04
  1990          58             23757.40        18286.81        42044.21
  1990          59             23359.96        18063.79        41423.74
  1990          60             22964.78        17472.61        40437.38
  1990          61             23254.77        17023.76        40278.53
  1990          62             23268.32        16757.25        40025.57
  1990          63             22159.36        14690.07        36849.43
  1990          64             21915.96        12906.51        34822.47
  1990          65             21169.55        11997.27        33166.82
  1990          66             20121.60        11458.76        31580.36
  1990          67             19016.06        10880.26        29896.33
  1990          68             17164.59         9869.83        27034.42
  1990          69             15364.16         8908.81        24272.97
  1990          70             13423.83         7616.95        21040.78
  1990          71             11008.29         5957.41        16965.70
  1990          72              9295.24         4939.83        14235.07
  1990          73              9163.26         4914.91        14078.17
  1990          74              9646.83         4963.87        14610.69
  1990          75             10592.47         5148.65        15741.12
  1990          76             11182.95         5219.16        16402.11
  1990          77             11139.45         5048.16        16187.61
  1990          78             10711.95         4697.16        15409.10
  1990          79              9877.94         4102.15        13980.10
  1990          80              8942.42         3995.26        12937.68
  1990          81              8220.54         4635.35        12855.89
  1990          82              7551.23         4949.54        12500.76
  1990          83              6823.14         4205.37        11028.51
  1990          84              5932.56         3120.21         9052.78
  1990          85              5006.29         2404.09         7410.37
  1990          86              4183.42         1976.97         6160.39
  1990          87              3529.44         1586.93         5116.36
  1990          88              3050.45         1231.01         4281.46
  1990          89              2666.35          957.26         3623.60
  1990          90              2165.68          730.90         2896.58
  1990          91              1582.50          540.63         2123.13
  1990          92              1157.22          413.50         1570.72
  1990          93               921.46          324.14         1245.60
  1990          94               781.90          253.92         1035.81
  1990          95               604.03          224.03          828.05
  1990          96               410.35          194.59          604.94
  1990          97               298.92          138.58          437.51
  1990          98               249.34           93.90          343.24
  1990          99               222.05           74.97          297.02
  1990         100               167.58           53.23          220.81
  1990         101               100.46           31.94          132.39
  1990         102                59.66           20.06           79.72
  1990         103                41.15           13.73           54.88
  1990         104                30.85           10.36           41.20
  1990         105                21.03            7.97           29.00
  1990         106                11.81            4.96           16.77
  1990         107                 6.83            2.47            9.29
  1990         108                 4.36            1.13            5.49
  1990         109                 2.56            0.18            2.74
  1990         110+                1.83            0.00            1.83
  1991           0             27309.49        28696.38        56005.87
  1991           1             27209.83        28533.09        55742.92
  1991           2             27051.22        28287.94        55339.16
  1991           3             28365.32        29408.45        57773.77
  1991           4             29297.40        30597.85        59895.24
  1991           5             29575.49        30706.51        60282.00
  1991           6             29037.58        29803.90        58841.49
  1991           7             28485.37        29712.05        58197.42
  1991           8             27570.37        28614.24        56184.61
  1991           9             26251.80        26978.04        53229.84
  1991          10             26021.74        26942.66        52964.39
  1991          11             25992.82        26844.51        52837.33
  1991          12             25781.70        26572.01        52353.71
  1991          13             25679.48        26469.78        52149.27
  1991          14             25745.80        26431.09        52176.89
  1991          15             25758.55        26205.60        51964.16
  1991          16             26011.53        26229.48        52241.01
  1991          17             26108.83        26694.66        52803.49
  1991          18             27011.61        28054.21        55065.82
  1991          19             27936.58        29061.52        56998.10
  1991          20             27827.49        29699.19        57526.68
  1991          21             27129.80        30048.55        57178.35
  1991          22             26598.07        28550.92        55148.99
  1991          23             26913.61        27886.37        54799.98
  1991          24             27271.96        28732.95        56004.91
  1991          25             27105.90        28794.63        55900.53
  1991          26             27716.02        29483.14        57199.16
  1991          27             28602.27        30237.82        58840.09
  1991          28             29418.07        30444.23        59862.31
  1991          29             31095.75        31600.57        62696.32
  1991          30             31709.31        31961.90        63671.21
  1991          31             31547.63        31349.70        62897.33
  1991          32             31764.70        31275.04        63039.74
  1991          33             29768.69        29357.98        59126.67
  1991          34             27802.14        27189.96        54992.09
  1991          35             26599.62        25859.08        52458.70
  1991          36             25871.69        25257.57        51129.25
  1991          37             24648.15        23930.56        48578.71
  1991          38             24337.19        23306.78        47643.97
  1991          39             24685.72        23374.73        48060.45
  1991          40             24816.25        23407.96        48224.21
  1991          41             25268.27        23447.42        48715.70
  1991          42             24583.30        22372.59        46955.88
  1991          43             22616.81        20596.98        43213.79
  1991          44             21159.77        19252.07        40411.83
  1991          45             21894.82        19540.87        41435.68
  1991          46             21143.35        18844.87        39988.22
  1991          47             21003.35        18584.41        39587.77
  1991          48             23879.85        20794.53        44674.38
  1991          49             24897.49        21971.58        46869.06
  1991          50             23707.42        21045.58        44752.99
  1991          51             22891.41        19841.65        42733.06
  1991          52             23584.45        19948.09        43532.54
  1991          53             24050.56        19859.61        43910.17
  1991          54             24227.01        19819.68        44046.69
  1991          55             23914.14        19705.14        43619.28
  1991          56             22751.18        18375.19        41126.37
  1991          57             22660.13        17884.20        40544.33
  1991          58             23736.68        18341.86        42078.53
  1991          59             23530.25        17821.94        41352.19
  1991          60             23111.97        17585.24        40697.21
  1991          61             22704.53        16960.28        39664.81
  1991          62             22975.06        16501.77        39476.83
  1991          63             22965.64        16251.24        39216.89
  1991          64             21851.62        14217.79        36069.41
  1991          65             21593.75        12453.37        34047.12
  1991          66             20822.29        11559.34        32381.63
  1991          67             19760.29        11023.87        30784.16
  1991          68             18641.82        10429.85        29071.67
  1991          69             16794.26         9429.83        26224.09
  1991          70             14993.47         8499.07        23492.54
  1991          71             13049.46         7236.57        20286.03
  1991          72             10679.47         5639.05        16318.53
  1991          73              9003.97         4658.05        13662.02
  1991          74              8844.97         4610.56        13455.53
  1991          75              9281.64         4627.79        13909.43
  1991          76             10121.47         4778.26        14899.72
  1991          77             10620.94         4813.23        15434.17
  1991          78             10538.84         4627.23        15166.08
  1991          79             10063.33         4281.72        14345.05
  1991          80              9016.75         3675.78        12692.53
  1991          81              8261.13         3576.97        11838.10
  1991          82              7532.39         4114.30        11646.69
  1991          83              6860.62         4361.91        11222.52
  1991          84              6125.25         3672.13         9797.38
  1991          85              5243.44         2689.55         7932.99
  1991          86              4365.14         2047.31         6412.44
  1991          87              3602.50         1657.89         5260.39
  1991          88              2997.89         1313.17         4311.06
  1991          89              2554.98         1008.99         3563.97
  1991          90              2206.50          771.65         2978.15
  1991          91              1780.25          582.82         2363.06
  1991          92              1277.39          423.87         1701.25
  1991          93               911.39          318.79         1230.18
  1991          94               721.28          243.81          965.09
  1991          95               604.12          188.25          792.37
  1991          96               467.45          165.97          633.42
  1991          97               321.77          142.80          464.57
  1991          98               229.93           99.77          329.70
  1991          99               182.66           67.22          249.88
  1991         100               152.55           53.93          206.48
  1991         101               111.68           37.79          149.47
  1991         102                64.74           22.38           87.12
  1991         103                36.99           13.81           50.81
  1991         104                24.44            9.27           33.71
  1991         105                17.55            6.90           24.46
  1991         106                11.44            5.27           16.72
  1991         107                 6.06            3.16            9.21
  1991         108                 3.27            1.42            4.69
  1991         109                 1.85            0.52            2.36
  1991         110+                0.96            0.13            1.09
  1992           0             26370.62        27617.68        53988.31
  1992           1             27069.59        28426.42        55496.01
  1992           2             27038.73        28327.57        55366.30
  1992           3             26848.35        28084.20        54932.55
  1992           4             28146.66        29166.43        57313.10
  1992           5             29067.81        30360.88        59428.69
  1992           6             29333.16        30450.72        59783.88
  1992           7             28826.37        29552.87        58379.24
  1992           8             28256.18        29484.15        57740.33
  1992           9             27345.42        28377.12        55722.54
  1992          10             26034.76        26750.52        52785.28
  1992          11             25805.25        26726.13        52531.38
  1992          12             25796.62        26627.96        52424.58
  1992          13             25592.96        26364.03        51956.99
  1992          14             25496.90        26279.80        51776.70
  1992          15             25584.60        26252.21        51836.81
  1992          16             25660.00        26099.33        51759.33
  1992          17             25874.73        26084.37        51959.10
  1992          18             26025.54        26590.40        52615.94
  1992          19             26951.81        27956.01        54907.82
  1992          20             27873.14        28949.70        56822.84
  1992          21             27779.45        29610.72        57390.17
  1992          22             27060.11        29961.75        57021.86
  1992          23             26523.02        28466.38        54989.40
  1992          24             26797.01        27775.46        54572.47
  1992          25             27133.63        28616.60        55750.23
  1992          26             26953.02        28617.21        55570.24
  1992          27             27535.08        29266.73        56801.81
  1992          28             28402.31        29987.34        58389.65
  1992          29             29206.56        30137.27        59343.83
  1992          30             30852.56        31281.02        62133.59
  1992          31             31456.68        31604.49        63061.16
  1992          32             31262.33        30991.39        62253.72
  1992          33             31491.21        30915.04        62406.25
  1992          34             29510.64        28998.46        58509.10
  1992          35             27539.15        26820.01        54359.16
  1992          36             26326.65        25492.64        51819.29
  1992          37             25616.15        24877.71        50493.86
  1992          38             24403.13        23541.67        47944.79
  1992          39             24094.17        22914.70        47008.87
  1992          40             24441.24        22973.41        47414.65
  1992          41             24573.26        23030.90        47604.16
  1992          42             25031.29        23070.44        48101.73
  1992          43             24356.27        21998.04        46354.32
  1992          44             22407.27        20259.99        42667.25
  1992          45             20949.81        18897.77        39847.57
  1992          46             21733.82        19234.79        40968.60
  1992          47             20987.85        18546.31        39534.16
