Ireland, Death rates (period 1x1), 	Last modified: 23 Jan 2025;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1985         108             0.000000              .        0.000000
  1985         109                   .              .              .
  1985         110+                  .              .              .
  1986           0             0.008244        0.009609        0.008947
  1986           1             0.000430        0.000781        0.000610
  1986           2             0.000325        0.000551        0.000441
  1986           3             0.000215        0.000292        0.000255
  1986           4             0.000237        0.000310        0.000274
  1986           5             0.000403        0.000354        0.000378
  1986           6             0.000085        0.000322        0.000207
  1986           7             0.000087        0.000276        0.000183
  1986           8             0.000119        0.000371        0.000248
  1986           9             0.000152        0.000202        0.000178
  1986          10             0.000121        0.000315        0.000221
  1986          11             0.000299        0.000198        0.000247
  1986          12             0.000175        0.000139        0.000157
  1986          13             0.000201        0.000439        0.000323
  1986          14             0.000173        0.000522        0.000352
  1986          15             0.000235        0.000420        0.000330
  1986          16             0.000269        0.000627        0.000452
  1986          17             0.000278        0.000851        0.000572
  1986          18             0.000290        0.001075        0.000692
  1986          19             0.000233        0.001212        0.000734
  1986          20             0.000301        0.001125        0.000721
  1986          21             0.000204        0.000925        0.000570
  1986          22             0.000210        0.000966        0.000591
  1986          23             0.000254        0.001127        0.000690
  1986          24             0.000374        0.000978        0.000675
  1986          25             0.000300        0.000942        0.000620
  1986          26             0.000228        0.000993        0.000610
  1986          27             0.000353        0.000749        0.000550
  1986          28             0.000436        0.001116        0.000775
  1986          29             0.000357        0.000754        0.000555
  1986          30             0.000401        0.001121        0.000761
  1986          31             0.000408        0.001096        0.000753
  1986          32             0.000662        0.001020        0.000842
  1986          33             0.000417        0.000739        0.000579
  1986          34             0.000683        0.001213        0.000951
  1986          35             0.000700        0.001443        0.001077
  1986          36             0.000740        0.001153        0.000949
  1986          37             0.000566        0.001369        0.000971
  1986          38             0.001013        0.001592        0.001306
  1986          39             0.000771        0.001528        0.001157
  1986          40             0.001039        0.001675        0.001364
  1986          41             0.001399        0.001489        0.001445
  1986          42             0.001375        0.002639        0.002020
  1986          43             0.001759        0.002281        0.002025
  1986          44             0.001181        0.003135        0.002184
  1986          45             0.002622        0.003253        0.002949
  1986          46             0.002715        0.003686        0.003213
  1986          47             0.003259        0.003795        0.003532
  1986          48             0.002871        0.004764        0.003836
  1986          49             0.002744        0.004340        0.003557
  1986          50             0.004404        0.005950        0.005192
  1986          51             0.002729        0.006008        0.004404
  1986          52             0.004580        0.007446        0.006044
  1986          53             0.004420        0.007088        0.005776
  1986          54             0.004858        0.010945        0.007946
  1986          55             0.005800        0.011325        0.008595
  1986          56             0.006626        0.012188        0.009417
  1986          57             0.006096        0.013677        0.009855
  1986          58             0.009473        0.015088        0.012231
  1986          59             0.011317        0.014254        0.012744
  1986          60             0.011264        0.018875        0.014930
  1986          61             0.010256        0.018441        0.014185
  1986          62             0.012752        0.023677        0.017989
  1986          63             0.014561        0.028820        0.021384
  1986          64             0.016868        0.029914        0.023119
  1986          65             0.014513        0.035621        0.024578
  1986          66             0.018290        0.034842        0.026109
  1986          67             0.018430        0.034158        0.025833
  1986          68             0.021665        0.043132        0.031752
  1986          69             0.024797        0.047225        0.035314
  1986          70             0.029111        0.055163        0.041239
  1986          71             0.029031        0.050399        0.038872
  1986          72             0.036294        0.062772        0.048269
  1986          73             0.036819        0.070469        0.051992
  1986          74             0.042840        0.075640        0.057722
  1986          75             0.048925        0.087061        0.066042
  1986          76             0.056523        0.093416        0.072779
  1986          77             0.055411        0.091362        0.070977
  1986          78             0.067315        0.106821        0.084021
  1986          79             0.069391        0.127258        0.093004
  1986          80             0.079354        0.131826        0.099995
  1986          81             0.086852        0.140297        0.107171
  1986          82             0.108889        0.159691        0.127674
  1986          83             0.114820        0.157487        0.130259
  1986          84             0.125664        0.188003        0.147494
  1986          85             0.147068        0.199999        0.164922
  1986          86             0.176731        0.245145        0.199275
  1986          87             0.165622        0.221219        0.183506
  1986          88             0.185508        0.256049        0.207590
  1986          89             0.195765        0.231841        0.206833
  1986          90             0.235376        0.302260        0.255294
  1986          91             0.209497        0.285153        0.230972
  1986          92             0.262030        0.355052        0.287519
  1986          93             0.277143        0.401921        0.309684
  1986          94             0.335182        0.326157        0.332948
  1986          95             0.337035        0.416261        0.356699
  1986          96             0.382251        0.494426        0.409993
  1986          97             0.418561        0.441209        0.423868
  1986          98             0.459035        0.956023        0.565558
  1986          99             0.502242        0.569492        0.514391
  1986         100             0.726076        0.365519        0.676635
  1986         101             0.548218        1.040763        0.591267
  1986         102             0.630725        4.152249        0.777202
  1986         103             0.601052        0.000000        0.554785
  1986         104             0.322234        0.980392        0.485044
  1986         105             1.431981        2.173913        1.726619
  1986         106                   .              .              .
  1986         107             0.000000              .        0.000000
  1986         108             4.109589              .        4.109589
  1986         109                   .              .              .
  1986         110+                  .              .              .
  1987           0             0.006714        0.008888        0.007833
  1987           1             0.000706        0.000541        0.000621
  1987           2             0.000464        0.000407        0.000435
  1987           3             0.000326        0.000308        0.000317
  1987           4             0.000123        0.000294        0.000211
  1987           5             0.000208        0.000255        0.000232
  1987           6             0.000203        0.000301        0.000253
  1987           7             0.000114        0.000108        0.000111
  1987           8             0.000203        0.000194        0.000198
  1987           9             0.000120        0.000229        0.000176
  1987          10             0.000122        0.000202        0.000163
  1987          11             0.000000        0.000173        0.000089
  1987          12             0.000240        0.000198        0.000218
  1987          13             0.000175        0.000334        0.000256
  1987          14             0.000259        0.000357        0.000309
  1987          15             0.000234        0.000279        0.000257
  1987          16             0.000209        0.000458        0.000336
  1987          17             0.000395        0.000757        0.000580
  1987          18             0.000256        0.000982        0.000626
  1987          19             0.000202        0.001348        0.000781
  1987          20             0.000309        0.001122        0.000724
  1987          21             0.000278        0.001133        0.000715
  1987          22             0.000318        0.000823        0.000574
  1987          23             0.000401        0.001260        0.000833
  1987          24             0.000151        0.000877        0.000512
  1987          25             0.000418        0.000623        0.000519
  1987          26             0.000229        0.000779        0.000501
  1987          27             0.000233        0.000902        0.000566
  1987          28             0.000240        0.000606        0.000422
  1987          29             0.000441        0.000976        0.000707
  1987          30             0.000479        0.001088        0.000782
  1987          31             0.000403        0.001054        0.000728
  1987          32             0.000533        0.000614        0.000574
  1987          33             0.000749        0.001483        0.001118
  1987          34             0.000419        0.001618        0.001021
  1987          35             0.000806        0.001320        0.001067
  1987          36             0.000826        0.001353        0.001093
  1987          37             0.001087        0.001024        0.001055
  1987          38             0.000699        0.001380        0.001041
  1987          39             0.000881        0.001510        0.001199
  1987          40             0.001001        0.001802        0.001409
  1987          41             0.001040        0.001732        0.001392
  1987          42             0.001355        0.002118        0.001745
  1987          43             0.001648        0.002607        0.002137
  1987          44             0.001321        0.002455        0.001897
  1987          45             0.001894        0.003199        0.002564
  1987          46             0.001824        0.003810        0.002852
  1987          47             0.002423        0.003875        0.003169
  1987          48             0.001955        0.004753        0.003378
  1987          49             0.003260        0.003598        0.003432
  1987          50             0.003867        0.005336        0.004613
  1987          51             0.003640        0.006109        0.004899
  1987          52             0.003782        0.007315        0.005586
  1987          53             0.004331        0.007308        0.005850
  1987          54             0.005796        0.010442        0.008154
  1987          55             0.006030        0.010638        0.008351
  1987          56             0.005470        0.010282        0.007895
  1987          57             0.006682        0.013517        0.010107
  1987          58             0.007394        0.014385        0.010852
  1987          59             0.008296        0.016567        0.012344
  1987          60             0.009912        0.018424        0.014035
  1987          61             0.008813        0.016676        0.012591
  1987          62             0.014065        0.023137        0.018403
  1987          63             0.014477        0.024283        0.019161
  1987          64             0.013517        0.028623        0.020686
  1987          65             0.017976        0.031113        0.024224
  1987          66             0.018112        0.033569        0.025436
  1987          67             0.018576        0.032886        0.025300
  1987          68             0.021055        0.037375        0.028636
  1987          69             0.023705        0.041488        0.031991
  1987          70             0.026565        0.047051        0.036056
  1987          71             0.024835        0.048102        0.035577
  1987          72             0.031084        0.059346        0.043933
  1987          73             0.034470        0.066265        0.048588
  1987          74             0.042722        0.066818        0.053448
  1987          75             0.044859        0.073948        0.057844
  1987          76             0.052140        0.087904        0.067900
  1987          77             0.051493        0.091417        0.068824
  1987          78             0.056475        0.096537        0.073509
  1987          79             0.074709        0.117703        0.092474
  1987          80             0.082332        0.124505        0.099011
  1987          81             0.078015        0.108991        0.089870
  1987          82             0.089804        0.140572        0.108554
  1987          83             0.107197        0.164885        0.127845
  1987          84             0.111355        0.178158        0.134654
  1987          85             0.118689        0.156174        0.131340
  1987          86             0.156985        0.216858        0.176462
  1987          87             0.171096        0.238305        0.192320
  1987          88             0.165494        0.223977        0.183504
  1987          89             0.172853        0.241888        0.193570
  1987          90             0.217159        0.258528        0.229395
  1987          91             0.226056        0.234746        0.228558
  1987          92             0.265895        0.351829        0.289161
  1987          93             0.255956        0.342432        0.277986
  1987          94             0.306092        0.403275        0.329987
  1987          95             0.315698        0.414079        0.338776
  1987          96             0.307208        0.449137        0.339629
  1987          97             0.375643        0.462731        0.395775
  1987          98             0.384278        0.548017        0.417894
  1987          99             0.383499        0.449607        0.395118
  1987         100             0.328016        1.030422        0.446336
  1987         101             0.548902        0.846860        0.580314
  1987         102             0.426925        0.000000        0.411297
  1987         103             0.144474              .        0.144474
  1987         104             0.680787        0.000000        0.640114
  1987         105             0.605449        4.166667        1.057269
  1987         106             0.000000              .        0.000000
  1987         107                   .              .              .
  1987         108                   .              .              .
  1987         109                   .              .              .
  1987         110+                  .              .              .
  1988           0             0.007800        0.009365        0.008602
  1988           1             0.000447        0.000750        0.000602
  1988           2             0.000238        0.000706        0.000478
  1988           3             0.000367        0.000571        0.000472
  1988           4             0.000230        0.000404        0.000319
  1988           5             0.000279        0.000207        0.000242
  1988           6             0.000060        0.000199        0.000131
  1988           7             0.000058        0.000083        0.000071
  1988           8             0.000202        0.000298        0.000252
  1988           9             0.000058        0.000447        0.000257
  1988          10             0.000179        0.000316        0.000249
  1988          11             0.000154        0.000233        0.000195
  1988          12             0.000091        0.000201        0.000148
  1988          13             0.000149        0.000254        0.000203
  1988          14             0.000352        0.000196        0.000272
  1988          15             0.000175        0.000534        0.000358
  1988          16             0.000237        0.000461        0.000350
  1988          17             0.000333        0.000885        0.000613
  1988          18             0.000477        0.001293        0.000891
  1988          19             0.000438        0.001163        0.000803
  1988          20             0.000387        0.000961        0.000678
  1988          21             0.000399        0.000896        0.000654
  1988          22             0.000294        0.001059        0.000684
  1988          23             0.000411        0.000897        0.000659
  1988          24             0.000307        0.000842        0.000575
  1988          25             0.000272        0.001251        0.000753
  1988          26             0.000391        0.001149        0.000761
  1988          27             0.000311        0.001449        0.000870
  1988          28             0.000278        0.001166        0.000719
  1988          29             0.000444        0.000871        0.000655
  1988          30             0.000527        0.001044        0.000781
  1988          31             0.000681        0.000775        0.000728
  1988          32             0.000485        0.001187        0.000834
  1988          33             0.000617        0.001244        0.000929
  1988          34             0.000420        0.000714        0.000567
  1988          35             0.000580        0.001094        0.000840
  1988          36             0.000504        0.001316        0.000914
  1988          37             0.000871        0.000848        0.000860
  1988          38             0.000879        0.000779        0.000829
  1988          39             0.001401        0.001081        0.001240
  1988          40             0.001241        0.001832        0.001539
  1988          41             0.001137        0.001516        0.001328
  1988          42             0.001339        0.001924        0.001638
  1988          43             0.001419        0.002425        0.001933
  1988          44             0.001764        0.001913        0.001840
  1988          45             0.001428        0.003380        0.002416
  1988          46             0.002083        0.004551        0.003345
  1988          47             0.002422        0.002882        0.002661
  1988          48             0.003277        0.004320        0.003811
  1988          49             0.002744        0.004269        0.003515
  1988          50             0.003668        0.004826        0.004252
  1988          51             0.003120        0.004725        0.003938
  1988          52             0.003737        0.006694        0.005242
  1988          53             0.004639        0.007436        0.006067
  1988          54             0.005055        0.008991        0.007059
  1988          55             0.004700        0.008662        0.006694
  1988          56             0.006701        0.009718        0.008217
  1988          57             0.007305        0.013582        0.010463
  1988          58             0.007846        0.015411        0.011628
  1988          59             0.008410        0.015419        0.011873
  1988          60             0.010743        0.017217        0.013898
  1988          61             0.009193        0.019090        0.013962
  1988          62             0.013040        0.022844        0.017740
  1988          63             0.011953        0.024900        0.018118
  1988          64             0.016405        0.026317        0.021093
  1988          65             0.015000        0.032061        0.023055
  1988          66             0.018319        0.034177        0.025817
  1988          67             0.017981        0.034405        0.025753
  1988          68             0.019514        0.041438        0.029656
  1988          69             0.020886        0.040115        0.029761
  1988          70             0.025392        0.049357        0.036447
  1988          71             0.027254        0.052160        0.038720
  1988          72             0.032085        0.057359        0.043616
  1988          73             0.036851        0.063545        0.048816
  1988          74             0.042556        0.071603        0.055303
  1988          75             0.042320        0.072195        0.055390
  1988          76             0.051368        0.080548        0.064159
  1988          77             0.052115        0.088210        0.067810
  1988          78             0.060862        0.096163        0.075935
  1988          79             0.066628        0.102081        0.081424
  1988          80             0.072308        0.114146        0.088961
  1988          81             0.078910        0.118109        0.094050
  1988          82             0.094049        0.144622        0.112902
  1988          83             0.102860        0.150139        0.119754
  1988          84             0.123774        0.174186        0.141177
  1988          85             0.114754        0.168550        0.132874
  1988          86             0.145923        0.199634        0.163448
  1988          87             0.169660        0.243725        0.192733
  1988          88             0.189039        0.244224        0.205710
  1988          89             0.178904        0.241853        0.197476
  1988          90             0.208338        0.224089        0.212898
  1988          91             0.207446        0.292236        0.231914
  1988          92             0.265257        0.304752        0.276222
  1988          93             0.249615        0.358183        0.277289
  1988          94             0.286814        0.306678        0.291560
  1988          95             0.276290        0.374862        0.299187
  1988          96             0.392433        0.413983        0.397123
  1988          97             0.406540        0.463773        0.418815
  1988          98             0.338155        0.570053        0.387404
  1988          99             0.613293        0.460324        0.584371
  1988         100             0.512667        0.716503        0.543596
  1988         101             0.593570        1.127113        0.655642
  1988         102             0.417072        2.850356        0.551615
  1988         103             0.000000              .        0.000000
  1988         104             0.590164              .        0.590164
  1988         105             0.904977              .        0.904977
  1988         106             1.431981              .        1.431981
  1988         107                   .              .              .
  1988         108                   .              .              .
  1988         109                   .              .              .
  1988         110+                  .              .              .
  1989           0             0.006731        0.009144        0.007969
  1989           1             0.000608        0.000858        0.000735
  1989           2             0.000350        0.000530        0.000443
  1989           3             0.000274        0.000391        0.000334
  1989           4             0.000168        0.000511        0.000344
  1989           5             0.000198        0.000249        0.000224
  1989           6             0.000155        0.000148        0.000152
  1989           7             0.000120        0.000401        0.000264
  1989           8             0.000059        0.000278        0.000172
  1989           9             0.000145        0.000327        0.000239
  1989          10             0.000058        0.000111        0.000085
  1989          11             0.000091        0.000175        0.000134
  1989          12             0.000246        0.000202        0.000223
  1989          13             0.000151        0.000312        0.000234
  1989          14             0.000361        0.000428        0.000395
  1989          15             0.000119        0.000342        0.000233
  1989          16             0.000089        0.000576        0.000336
  1989          17             0.000242        0.000887        0.000568
  1989          18             0.000603        0.000712        0.000658
  1989          19             0.000407        0.000984        0.000700
  1989          20             0.000391        0.001245        0.000824
  1989          21             0.000486        0.001139        0.000820
  1989          22             0.000422        0.001363        0.000902
  1989          23             0.000272        0.001322        0.000812
  1989          24             0.000352        0.001224        0.000793
  1989          25             0.000357        0.000905        0.000626
  1989          26             0.000278        0.000850        0.000554
  1989          27             0.000355        0.000671        0.000508
  1989          28             0.000318        0.001094        0.000702
  1989          29             0.000199        0.001062        0.000625
  1989          30             0.000650        0.001064        0.000852
  1989          31             0.000526        0.001293        0.000904
  1989          32             0.000442        0.001187        0.000811
  1989          33             0.000323        0.000785        0.000552
  1989          34             0.000499        0.001356        0.000924
  1989          35             0.000499        0.001391        0.000949
  1989          36             0.000532        0.001300        0.000917
  1989          37             0.000592        0.001081        0.000839
  1989          38             0.000532        0.001646        0.001096
  1989          39             0.001055        0.001941        0.001502
  1989          40             0.001056        0.002356        0.001709
  1989          41             0.001059        0.002298        0.001678
  1989          42             0.001614        0.002191        0.001907
  1989          43             0.001157        0.002300        0.001742
  1989          44             0.001984        0.002109        0.002048
  1989          45             0.002493        0.002444        0.002468
  1989          46             0.001543        0.003590        0.002573
  1989          47             0.002417        0.003924        0.003193
  1989          48             0.002798        0.003504        0.003164
  1989          49             0.002217        0.004924        0.003596
  1989          50             0.004205        0.006877        0.005544
  1989          51             0.004068        0.006093        0.005100
  1989          52             0.003867        0.005734        0.004817
  1989          53             0.004694        0.007380        0.006061
  1989          54             0.004323        0.008292        0.006340
  1989          55             0.005379        0.009808        0.007614
  1989          56             0.005651        0.008892        0.007281
  1989          57             0.007736        0.010742        0.009242
  1989          58             0.007593        0.016194        0.011906
  1989          59             0.008908        0.012538        0.010721
  1989          60             0.009511        0.017636        0.013503
  1989          61             0.009501        0.017973        0.013601
  1989          62             0.011902        0.021682        0.016621
  1989          63             0.012685        0.021379        0.016823
  1989          64             0.014865        0.025752        0.019994
  1989          65             0.015777        0.031026        0.022969
  1989          66             0.018305        0.033672        0.025508
  1989          67             0.018525        0.034880        0.026270
  1989          68             0.022257        0.038108        0.029613
  1989          69             0.022948        0.040700        0.031127
  1989          70             0.026173        0.045860        0.035176
  1989          71             0.026862        0.047309        0.036272
  1989          72             0.034417        0.056054        0.044244
  1989          73             0.036409        0.060466        0.047219
  1989          74             0.043356        0.074338        0.057106
  1989          75             0.045564        0.077984        0.059522
  1989          76             0.049900        0.080355        0.062979
  1989          77             0.053947        0.084028        0.066981
  1989          78             0.059805        0.102199        0.077956
  1989          79             0.069863        0.111995        0.087513
  1989          80             0.080080        0.121191        0.096572
  1989          81             0.083565        0.120041        0.097733
  1989          82             0.093735        0.148622        0.114353
  1989          83             0.103158        0.149862        0.120027
  1989          84             0.124101        0.173514        0.141210
  1989          85             0.131329        0.178013        0.146906
  1989          86             0.143160        0.172400        0.152711
  1989          87             0.159619        0.214458        0.176895
  1989          88             0.188526        0.219862        0.197915
  1989          89             0.200474        0.252374        0.215619
  1989          90             0.213783        0.267389        0.229058
  1989          91             0.210151        0.299410        0.234888
  1989          92             0.248938        0.365878        0.280782
  1989          93             0.245551        0.312025        0.262987
  1989          94             0.287916        0.407719        0.316572
  1989          95             0.348853        0.442740        0.369828
  1989          96             0.298797        0.372093        0.314926
  1989          97             0.368064        0.665434        0.427329
  1989          98             0.525580        0.474513        0.515886
  1989          99             0.546837        0.495152        0.535655
  1989         100             0.447722        0.317909        0.421882
  1989         101             0.698487        0.000000        0.588632
  1989         102             0.259928        0.000000        0.232078
  1989         103             0.441258        0.000000        0.430802
  1989         104             0.631912              .        0.631912
  1989         105             0.000000              .        0.000000
  1989         106             0.835655              .        0.835655
  1989         107             0.000000              .        0.000000
  1989         108                   .              .              .
  1989         109                   .              .              .
  1989         110+                  .              .              .
  1990           0             0.007298        0.009251        0.008304
  1990           1             0.000377        0.000578        0.000480
  1990           2             0.000184        0.000702        0.000449
  1990           3             0.000354        0.000437        0.000397
  1990           4             0.000240        0.000229        0.000234
  1990           5             0.000034        0.000159        0.000098
  1990           6             0.000329        0.000156        0.000240
  1990           7             0.000062        0.000268        0.000168
  1990           8             0.000152        0.000231        0.000192
  1990           9             0.000118        0.000222        0.000172
  1990          10             0.000057        0.000081        0.000069
  1990          11             0.000176        0.000169        0.000173
  1990          12             0.000090        0.000143        0.000117
  1990          13             0.000151        0.000285        0.000220
  1990          14             0.000304        0.000317        0.000311
  1990          15             0.000211        0.000458        0.000338
  1990          16             0.000417        0.000519        0.000469
  1990          17             0.000419        0.000521        0.000471
  1990          18             0.000281        0.000971        0.000631
  1990          19             0.000467        0.000794        0.000634
  1990          20             0.000422        0.001273        0.000858
  1990          21             0.000298        0.000810        0.000561
  1990          22             0.000315        0.001090        0.000711
  1990          23             0.000403        0.001117        0.000768
  1990          24             0.000363        0.001020        0.000696
  1990          25             0.000444        0.000867        0.000653
  1990          26             0.000677        0.000975        0.000821
  1990          27             0.000513        0.001429        0.000957
  1990          28             0.000678        0.001321        0.000994
  1990          29             0.000236        0.000931        0.000579
  1990          30             0.000632        0.001156        0.000888
  1990          31             0.000241        0.000789        0.000511
  1990          32             0.000444        0.000782        0.000612
  1990          33             0.000599        0.001306        0.000949
  1990          34             0.000656        0.000964        0.000809
  1990          35             0.000745        0.001364        0.001055
  1990          36             0.000657        0.001319        0.000988
  1990          37             0.001077        0.000909        0.000993
  1990          38             0.001041        0.001027        0.001034
  1990          39             0.000836        0.001505        0.001174
  1990          40             0.000925        0.001651        0.001291
  1990          41             0.000872        0.002199        0.001533
  1990          42             0.001296        0.002336        0.001820
  1990          43             0.001439        0.002723        0.002093
  1990          44             0.001498        0.002599        0.002060
  1990          45             0.001808        0.002741        0.002280
  1990          46             0.002397        0.003047        0.002724
  1990          47             0.003180        0.003721        0.003456
  1990          48             0.002469        0.004437        0.003481
  1990          49             0.002573        0.004013        0.003315
  1990          50             0.002789        0.004549        0.003679
  1990          51             0.003134        0.004752        0.003958
  1990          52             0.003410        0.006706        0.005088
  1990          53             0.004606        0.006918        0.005780
  1990          54             0.005770        0.007219        0.006504
  1990          55             0.005996        0.009511        0.007766
  1990          56             0.006492        0.010312        0.008421
  1990          57             0.006451        0.010341        0.008406
  1990          58             0.006963        0.013195        0.010079
  1990          59             0.006934        0.014841        0.010901
  1990          60             0.009741        0.016997        0.013346
  1990          61             0.008132        0.016548        0.012238
  1990          62             0.012056        0.024196        0.017964
  1990          63             0.011703        0.021259        0.016284
  1990          64             0.013166        0.027358        0.019834
  1990          65             0.013280        0.026371        0.019454
  1990          66             0.018348        0.028685        0.023182
  1990          67             0.017195        0.034456        0.025318
  1990          68             0.017886        0.038690        0.027504
  1990          69             0.023813        0.040320        0.031462
  1990          70             0.026629        0.048080        0.036421
  1990          71             0.022220        0.046416        0.033269
  1990          72             0.029179        0.054428        0.040595
  1990          73             0.032279        0.054999        0.042412
  1990          74             0.039814        0.068799        0.052758
  1990          75             0.043812        0.076029        0.057797
  1990          76             0.048411        0.082075        0.062639
  1990          77             0.049926        0.085477        0.065031
  1990          78             0.058320        0.095599        0.074223
  1990          79             0.064657        0.102364        0.080438
  1990          80             0.084052        0.127800        0.101717
  1990          81             0.075592        0.126291        0.095403
  1990          82             0.084320        0.139202        0.104997
  1990          83             0.096007        0.145467        0.113990
  1990          84             0.128793        0.170482        0.143408
  1990          85             0.130128        0.187942        0.149502
  1990          86             0.134434        0.205592        0.157351
  1990          87             0.149317        0.226501        0.173573
  1990          88             0.153945        0.239381        0.179726
  1990          89             0.192065        0.223869        0.201254
  1990          90             0.223503        0.293108        0.243095
  1990          91             0.192528        0.280921        0.216366
  1990          92             0.257188        0.306901        0.270087
  1990          93             0.273776        0.336467        0.289964
  1990          94             0.310659        0.364649        0.324122
  1990          95             0.299113        0.346501        0.309702
  1990          96             0.307043        0.400601        0.326639
  1990          97             0.371426        0.398377        0.376890
  1990          98             0.367782        0.505228        0.392418
  1990          99             0.513528        0.508844        0.512659
  1990         100             0.463365        0.830306        0.543417
  1990         101             0.577992        1.364966        0.724113
  1990         102             0.695697        0.405680        0.649280
  1990         103             0.279135        0.000000        0.240240
  1990         104             0.724638        0.000000        0.696864
  1990         105             0.508259              .        0.508259
  1990         106             0.520382              .        0.520382
  1990         107             0.000000              .        0.000000
  1990         108             0.000000              .        0.000000
  1990         109                   .              .              .
  1990         110+                  .              .              .
  1991           0             0.006561        0.008565        0.007593
  1991           1             0.000309        0.000330        0.000319
  1991           2             0.000269        0.000657        0.000468
  1991           3             0.000369        0.000317        0.000343
  1991           4             0.000282        0.000235        0.000258
  1991           5             0.000206        0.000259        0.000234
  1991           6             0.000134        0.000286        0.000212
  1991           7             0.000164        0.000187        0.000176
  1991           8             0.000094        0.000179        0.000138
  1991           9             0.000182        0.000144        0.000162
  1991          10             0.000263        0.000220        0.000241
  1991          11             0.000144        0.000379        0.000265
  1991          12             0.000029        0.000139        0.000085
  1991          13             0.000148        0.000255        0.000203
  1991          14             0.000152        0.000316        0.000236
  1991          15             0.000273        0.000317        0.000295
  1991          16             0.000361        0.000545        0.000455
  1991          17             0.000209        0.000801        0.000511
  1991          18             0.000310        0.000891        0.000606
  1991          19             0.000356        0.001296        0.000837
  1991          20             0.000306        0.000840        0.000580
  1991          21             0.000325        0.001150        0.000751
  1991          22             0.000425        0.001272        0.000861
  1991          23             0.000243        0.001090        0.000675
  1991          24             0.000373        0.001407        0.000898
  1991          25             0.000286        0.001203        0.000740
  1991          26             0.000120        0.001167        0.000634
  1991          27             0.000393        0.001199        0.000786
  1991          28             0.000473        0.001160        0.000808
  1991          29             0.000743        0.001026        0.000881
  1991          30             0.000697        0.000762        0.000729
  1991          31             0.000661        0.001528        0.001087
  1991          32             0.000478        0.001141        0.000805
  1991          33             0.000441        0.001495        0.000966
  1991          34             0.000363        0.001101        0.000730
  1991          35             0.000531        0.001531        0.001028
  1991          36             0.000987        0.001332        0.001158
  1991          37             0.001036        0.001212        0.001123
  1991          38             0.000716        0.001650        0.001182
  1991          39             0.000773        0.001571        0.001174
  1991          40             0.000966        0.001291        0.001130
  1991          41             0.000961        0.002044        0.001504
  1991          42             0.001582        0.001578        0.001580
  1991          43             0.001705        0.002156        0.001933
  1991          44             0.001809        0.002605        0.002214
  1991          45             0.001913        0.002402        0.002162
  1991          46             0.001867        0.003285        0.002586
  1991          47             0.001825        0.004476        0.003171
  1991          48             0.002887        0.003656        0.003279
  1991          49             0.002700        0.004699        0.003722
  1991          50             0.003089        0.005454        0.004301
  1991          51             0.003326        0.004213        0.003779
  1991          52             0.003333        0.005702        0.004537
  1991          53             0.004148        0.005810        0.004994
  1991          54             0.004671        0.007719        0.006215
  1991          55             0.004727        0.008723        0.006739
  1991          56             0.004864        0.009651        0.007275
  1991          57             0.006020        0.012406        0.009239
  1991          58             0.006376        0.012156        0.009277
  1991          59             0.007217        0.013962        0.010586
  1991          60             0.008973        0.017015        0.012986
  1991          61             0.009186        0.019623        0.014332
  1991          62             0.011511        0.021164        0.016231
  1991          63             0.013139        0.020403        0.016663
  1991          64             0.012453        0.023481        0.017701
  1991          65             0.013553        0.025035        0.018966
  1991          66             0.016822        0.029593        0.022805
  1991          67             0.018882        0.033019        0.025493
