Spain, Exposure to risk (period 1x1), 	Last modified: 20 Feb 2025;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1955          65            108821.76        85705.91       194527.67
  1955          66             99412.91        81689.88       181102.79
  1955          67            100926.81        79197.33       180124.14
  1955          68             93241.84        70603.64       163845.48
  1955          69             94755.34        69384.80       164140.13
  1955          70             90078.91        65269.90       155348.81
  1955          71             78142.95        56972.86       135115.81
  1955          72             71681.23        52113.79       123795.03
  1955          73             64611.22        46827.46       111438.67
  1955          74             66490.22        46870.91       113361.13
  1955          75             60324.04        41690.00       102014.03
  1955          76             51413.89        34835.17        86249.06
  1955          77             49870.98        32294.89        82165.87
  1955          78             44910.14        27460.06        72370.20
  1955          79             41972.86        24296.45        66269.31
  1955          80             36975.08        20926.96        57902.04
  1955          81             31752.59        17739.58        49492.17
  1955          82             27483.34        15030.93        42514.27
  1955          83             23646.96        12637.11        36284.07
  1955          84             20449.30        10694.15        31143.44
  1955          85             17061.07         8615.47        25676.54
  1955          86             13408.34         6429.57        19837.91
  1955          87             10500.80         4801.02        15301.81
  1955          88              8520.68         3695.30        12215.98
  1955          89              6927.53         2870.51         9798.04
  1955          90              5439.02         2192.60         7631.62
  1955          91              4206.42         1619.69         5826.12
  1955          92              3314.40         1205.04         4519.44
  1955          93              2584.06          865.02         3449.08
  1955          94              2043.66          637.21         2680.87
  1955          95              1547.77          458.85         2006.63
  1955          96              1056.83          286.64         1343.47
  1955          97               678.67          171.00          849.68
  1955          98               427.15          106.95          534.10
  1955          99               251.32           61.53          312.85
  1955         100               153.48           36.97          190.45
  1955         101               104.38           22.44          126.81
  1955         102                79.72           11.79           91.51
  1955         103                49.55            8.86           58.41
  1955         104                26.31            7.93           34.24
  1955         105                15.55            5.60           21.15
  1955         106                11.13            2.99           14.12
  1955         107                 9.84            0.95           10.78
  1955         108                 8.31            0.56            8.87
  1955         109                 4.99            1.23            6.22
  1955         110+                4.04            0.67            4.71
  1956           0            283586.40       296656.85       580243.26
  1956           1            272180.28       283146.03       555326.31
  1956           2            265764.85       277015.87       542780.72
  1956           3            269410.11       282934.93       552345.04
  1956           4            259612.19       271576.88       531189.07
  1956           5            246528.66       257777.92       504306.58
  1956           6            242158.83       255525.27       497684.10
  1956           7            266021.58       279647.22       545668.81
  1956           8            279109.07       291341.08       570450.15
  1956           9            247504.24       257561.13       505065.37
  1956          10            261075.25       272218.79       533294.04
  1956          11            260305.63       268690.70       528996.33
  1956          12            254364.71       259174.28       513538.99
  1956          13            240912.92       250200.56       491113.48
  1956          14            205727.97       215079.66       420807.63
  1956          15            229725.17       236815.71       466540.88
  1956          16            222387.44       228632.86       451020.30
  1956          17            187329.92       207425.68       394755.59
  1956          18            213787.34       235814.83       449602.18
  1956          19            244057.31       241704.36       485761.67
  1956          20            260592.86       254480.91       515073.77
  1956          21            255446.36       247451.39       502897.75
  1956          22            263628.73       255159.46       518788.19
  1956          23            273826.27       265247.98       539074.24
  1956          24            257173.03       249767.20       506940.23
  1956          25            265565.79       256340.89       521906.68
  1956          26            259774.98       251270.60       511045.58
  1956          27            248507.75       252588.55       501096.30
  1956          28            249727.03       247246.23       496973.26
  1956          29            248103.72       237708.39       485812.11
  1956          30            241653.43       231017.60       472671.03
  1956          31            242533.41       229918.67       472452.08
  1956          32            234368.53       226409.61       460778.14
  1956          33            235022.66       223676.54       458699.20
  1956          34            227057.80       217469.10       444526.89
  1956          35            222447.05       207711.28       430158.33
  1956          36            215804.95       194343.35       410148.29
  1956          37            184752.06       164411.41       349163.47
  1956          38            198674.16       169995.50       368669.65
  1956          39            188590.42       163892.44       352482.86
  1956          40            188514.48       163757.53       352272.02
  1956          41            198528.94       169592.10       368121.04
  1956          42            191535.48       165081.60       356617.08
  1956          43            196595.91       169866.74       366462.65
  1956          44            191034.58       166230.41       357264.99
  1956          45            198054.95       180019.09       378074.04
  1956          46            191627.36       177461.74       369089.10
  1956          47            175343.83       163591.40       338935.23
  1956          48            179010.60       164344.10       343354.69
  1956          49            171845.80       155362.30       327208.11
  1956          50            177607.09       158293.67       335900.76
  1956          51            173872.88       154083.08       327955.95
  1956          52            164963.94       148379.96       313343.90
  1956          53            163846.45       146922.68       310769.13
  1956          54            156896.83       140097.54       296994.36
  1956          55            172148.63       143900.39       316049.02
  1956          56            165360.36       136801.22       302161.58
  1956          57            127695.20       114044.27       241739.46
  1956          58            130340.66       112355.71       242696.37
  1956          59            132849.22       112175.12       245024.34
  1956          60            135743.88       112654.77       248398.65
  1956          61            130324.03       106108.61       236432.64
  1956          62            118717.93        97255.25       215973.18
  1956          63            115538.74        93036.12       208574.86
  1956          64            107584.55        85902.08       193486.63
  1956          65            111307.28        85320.48       196627.76
  1956          66            105791.27        82465.20       188256.47
  1956          67             97264.76        78815.90       176080.65
  1956          68             98054.92        75970.97       174025.89
  1956          69             89995.48        67433.01       157428.49
  1956          70             90612.46        65607.34       156219.79
  1956          71             85659.45        61377.54       147036.98
  1956          72             74348.55        53667.55       128016.09
  1956          73             68007.25        48728.65       116735.90
  1956          74             61112.22        43503.84       104616.06
  1956          75             61958.66        42979.42       104938.08
  1956          76             56501.38        38145.15        94646.53
  1956          77             48418.71        31865.04        80283.75
  1956          78             45927.36        28848.20        74775.56
  1956          79             41214.78        24390.94        65605.72
  1956          80             38121.67        21443.74        59565.41
  1956          81             33120.79        18253.29        51374.08
  1956          82             28388.69        15362.58        43751.27
  1956          83             24082.87        12729.88        36812.75
  1956          84             20378.49        10487.61        30866.10
  1956          85             17210.86         8657.21        25868.07
  1956          86             14208.10         6905.73        21113.83
  1956          87             11029.76         5061.41        16091.17
  1956          88              8526.98         3703.18        12230.16
  1956          89              6843.76         2809.12         9652.88
  1956          90              5448.76         2144.46         7593.22
  1956          91              4300.52         1636.62         5937.13
  1956          92              3380.67         1234.61         4615.28
  1956          93              2557.60          873.70         3431.29
  1956          94              1974.56          623.30         2597.86
  1956          95              1504.61          461.99         1966.60
  1956          96              1085.30          314.89         1400.20
  1956          97               707.05          181.47          888.52
  1956          98               429.17          103.12          532.29
  1956          99               246.53           58.21          304.74
  1956         100               145.07           34.02          179.09
  1956         101                96.16           25.90          122.06
  1956         102                72.46           17.23           89.69
  1956         103                51.21            8.37           59.57
  1956         104                30.99            5.84           36.82
  1956         105                17.00            4.85           21.85
  1956         106                 8.96            3.96           12.92
  1956         107                 5.73            2.50            8.23
  1956         108                 5.54            0.71            6.25
  1956         109                 5.04            0.37            5.41
  1956         110+                3.72            0.24            3.96
  1957           0            293653.94       306519.12       600173.06
  1957           1            277584.45       289067.78       566652.23
  1957           2            271039.71       281909.12       552948.83
  1957           3            265012.34       276321.92       541334.25
  1957           4            269050.17       282602.58       551652.75
  1957           5            259283.05       271048.02       530331.07
  1957           6            248637.99       259500.21       508138.20
  1957           7            245446.28       258579.04       504025.32
  1957           8            267061.66       280687.27       547748.93
  1957           9            279039.75       291578.12       570617.87
  1957          10            247253.89       257571.62       504825.51
  1957          11            261421.17       272102.06       533523.23
  1957          12            260838.61       268093.64       528932.25
  1957          13            254932.80       259120.21       514053.00
  1957          14            241507.50       250118.88       491626.38
  1957          15            205789.72       214106.27       419895.99
  1957          16            229288.20       236243.91       465532.11
  1957          17            221944.76       228487.19       450431.95
  1957          18            186503.23       209351.78       395855.02
  1957          19            212681.16       236875.01       449556.17
  1957          20            242934.41       238708.72       481643.13
  1957          21            258723.43       251431.20       510154.63
  1957          22            252945.56       244699.55       497645.11
  1957          23            260838.46       252262.17       513100.63
  1957          24            270760.06       261995.57       532755.63
  1957          25            254893.61       247684.35       502577.96
  1957          26            263704.26       254599.09       518303.35
  1957          27            257008.70       248268.87       505277.57
  1957          28            245466.05       247696.37       493162.42
  1957          29            246913.02       242954.31       489867.33
  1957          30            245248.83       235532.44       480781.27
  1957          31            238787.23       228274.26       467061.49
  1957          32            240055.50       227585.13       467640.63
  1957          33            232000.14       224251.99       456252.13
  1957          34            232703.19       221731.49       454434.68
  1957          35            225298.89       216215.53       441514.41
  1957          36            220408.11       206386.35       426794.46
  1957          37            213948.54       192956.10       406904.64
  1957          38            183852.77       163766.25       347619.02
  1957          39            197005.51       168999.37       366004.88
  1957          40            187062.61       162635.11       349697.72
  1957          41            187182.37       162785.13       349967.50
  1957          42            196643.00       168526.72       365169.72
  1957          43            189783.56       163945.28       353728.84
  1957          44            195203.00       169038.04       364241.04
  1957          45            189496.93       165292.48       354789.41
  1957          46            196043.87       176847.65       372891.52
  1957          47            190240.79       174243.31       364484.10
  1957          48            174136.91       162504.91       336641.82
  1957          49            177287.98       163142.45       340430.43
  1957          50            170472.91       154268.55       324741.46
  1957          51            175749.31       156395.09       332144.40
  1957          52            171738.69       151914.29       323652.98
  1957          53            163276.91       146613.62       309890.52
  1957          54            162247.61       144856.87       307104.48
  1957          55            155378.26       138078.15       293456.41
  1957          56            169612.90       141045.31       310658.22
  1957          57            162811.57       133669.16       296480.73
  1957          58            126532.81       111929.21       238462.02
  1957          59            129350.04       110162.32       239512.36
  1957          60            131879.33       110114.13       241993.46
  1957          61            134654.82       110526.53       245181.34
  1957          62            129023.08       103612.96       232636.05
  1957          63            117285.72        94696.94       211982.67
  1957          64            114040.34        90585.32       204625.67
  1957          65            105333.16        83045.96       188379.12
  1957          66            107962.94        81849.74       189812.68
  1957          67            102578.88        78946.86       181525.74
  1957          68             94759.17        75587.76       170346.93
  1957          69             95025.09        72654.55       167679.64
  1957          70             86201.89        63872.53       150074.42
  1957          71             86148.54        61569.66       147718.20
  1957          72             81010.60        57193.40       138204.00
  1957          73             70002.45        49812.06       119814.51
  1957          74             64109.20        45179.91       109289.12
  1957          75             57228.37        40006.42        97234.79
  1957          76             57190.94        38942.21        96133.15
  1957          77             52536.98        34512.24        87049.22
  1957          78             45018.36        28648.34        73666.69
  1957          79             41983.29        25480.71        67463.99
  1957          80             38604.65        21875.89        60480.54
  1957          81             34066.29        18619.28        52685.57
  1957          82             29507.91        15737.70        45245.61
  1957          83             24832.50        12901.32        37733.82
  1957          84             20706.75        10470.84        31177.59
  1957          85             17102.20         8419.25        25521.45
  1957          86             14246.63         6868.81        21115.44
  1957          87             11597.93         5398.93        16996.86
  1957          88              8866.63         3875.28        12741.92
  1957          89              6770.46         2775.30         9545.76
  1957          90              5330.23         2069.60         7399.83
  1957          91              4246.55         1593.51         5840.06
  1957          92              3399.40         1229.67         4629.07
  1957          93              2558.53          877.65         3436.18
  1957          94              1900.37          615.90         2516.27
  1957          95              1434.08          437.09         1871.17
  1957          96              1059.58          314.74         1374.32
  1957          97               725.09          199.91          925.00
  1957          98               442.26          106.69          548.94
  1957          99               245.77           55.36          301.13
  1957         100               142.84           33.50          176.34
  1957         101                93.92           22.94          116.86
  1957         102                64.06           19.72           83.79
  1957         103                43.52           12.95           56.47
  1957         104                31.52            4.88           36.40
  1957         105                18.31            3.38           21.69
  1957         106                 9.64            3.25           12.89
  1957         107                 5.52            2.99            8.51
  1957         108                 3.80            1.99            5.78
  1957         109                 4.02            0.46            4.47
  1957         110+                4.20            0.00            4.20
  1958           0            306460.67       319790.82       626251.48
  1958           1            287020.25       297961.55       584981.80
  1958           2            276079.39       287455.57       563534.95
  1958           3            270424.65       281203.55       551628.20
  1958           4            264519.60       275906.61       540426.21
  1958           5            268838.58       282420.64       551259.22
  1958           6            259035.04       270599.30       529634.34
  1958           7            250806.49       261268.77       512075.26
  1958           8            248783.49       261668.01       510451.50
  1958           9            268139.35       281742.09       549881.43
  1958          10            278976.54       291828.39       570804.93
  1958          11            247000.90       257603.55       504604.45
  1958          12            261771.30       272018.11       533789.41
  1958          13            261379.15       267511.39       528890.54
  1958          14            255515.01       259059.72       514574.72
  1958          15            242113.83       250035.53       492149.36
  1958          16            205868.57       213135.59       419004.16
  1958          17            228845.74       235665.95       464511.70
  1958          18            221505.33       228325.91       449831.24
  1958          19            185692.23       211269.01       396961.24
  1958          20            211564.37       237929.13       449493.51
  1958          21            241810.00       235714.98       477524.98
  1958          22            256844.65       248390.87       505235.52
  1958          23            250427.34       241955.08       492382.42
  1958          24            258070.74       249346.11       507416.85
  1958          25            267726.16       258711.55       526437.71
  1958          26            252625.38       245609.00       498234.38
  1958          27            261829.20       252873.99       514703.18
  1958          28            254252.34       245277.10       499529.44
  1958          29            242462.25       242850.46       485312.71
  1958          30            244107.97       238695.75       482803.73
  1958          31            242423.34       233372.52       475795.86
  1958          32            235939.82       225537.33       461477.15
  1958          33            237565.26       225251.29       462816.55
  1958          34            229646.60       222119.54       451766.13
  1958          35            230391.09       219805.41       450196.50
  1958          36            223541.38       214960.41       438501.79
  1958          37            218391.55       205060.45       423452.00
  1958          38            212101.49       191588.49       403689.98
  1958          39            182963.71       163133.07       346096.78
  1958          40            195334.29       167979.41       363313.71
  1958          41            185570.24       161404.50       346974.74
  1958          42            185856.55       161808.37       347664.91
  1958          43            194728.24       167435.75       362163.99
  1958          44            188081.22       162836.81       350918.03
  1958          45            193790.54       168178.85       361969.39
  1958          46            187943.95       164372.00       352315.96
  1958          47            194067.75       173697.03       367764.78
  1958          48            188842.81       170982.84       359825.65
  1958          49            172934.20       161417.10       334351.30
  1958          50            175570.28       161882.10       337452.39
  1958          51            169157.25       153161.00       322318.25
  1958          52            173914.64       154487.16       328401.80
  1958          53            169547.62       149618.92       319166.54
  1958          54            161611.24       144816.29       306427.53
  1958          55            160658.75       142800.49       303459.23
  1958          56            153877.30       136076.93       289954.23
  1958          57            167083.43       138180.71       305264.14
  1958          58            160217.40       130458.24       290675.65
  1958          59            125356.80       109795.99       235152.79
  1958          60            128286.72       107956.13       236242.85
  1958          61            130972.31       108150.06       239122.37
  1958          62            133595.73       108406.14       242001.87
  1958          63            127515.34       100942.17       228457.51
  1958          64            115828.92        92155.85       207984.77
  1958          65            112407.99        88134.26       200542.24
  1958          66            103080.33        80336.11       183416.43
  1958          67            104695.90        78539.41       183235.31
  1958          68             99252.08        75506.13       174758.21
  1958          69             92396.60        72626.88       165023.48
  1958          70             91829.98        69320.98       161150.96
  1958          71             82502.84        60445.44       142948.28
  1958          72             81843.91        57609.00       139452.91
  1958          73             76226.42        52913.02       129139.44
  1958          74             65850.32        46259.63       112109.95
  1958          75             60212.38        41854.94       102067.33
  1958          76             53511.05        36801.00        90312.06
  1958          77             52692.83        35270.70        87963.53
  1958          78             48608.34        31082.32        79690.66
  1958          79             42044.62        25915.20        67959.82
  1958          80             39047.43        22592.46        61639.89
  1958          81             34784.63        19228.72        54013.35
  1958          82             30611.37        16224.53        46835.90
  1958          83             26060.47        13362.67        39423.14
  1958          84             21576.17        10771.95        32348.12
  1958          85             17617.68         8554.48        26172.17
  1958          86             14390.69         6830.22        21220.90
  1958          87             11815.74         5480.61        17296.35
  1958          88              9454.12         4188.72        13642.84
  1958          89              7134.78         2956.06        10090.83
  1958          90              5345.65         2106.99         7452.64
  1958          91              4208.10         1586.30         5794.40
  1958          92              3398.31         1225.44         4623.75
  1958          93              2608.84          903.83         3512.67
  1958          94              1938.29          638.60         2576.89
  1958          95              1417.20          438.61         1855.80
  1958          96              1038.08          307.38         1345.46
  1958          97               742.50          211.75          954.25
  1958          98               483.47          125.57          609.03
  1958          99               265.33           60.57          325.89
  1958         100               144.12           31.37          175.49
  1958         101                88.79           21.16          109.95
  1958         102                59.32           16.52           75.85
  1958         103                38.96           14.98           53.93
  1958         104                26.18            9.26           35.45
  1958         105                16.30            2.75           19.06
  1958         106                 9.03            1.71           10.75
  1958         107                 5.94            1.78            7.72
  1958         108                 4.30            1.78            6.08
  1958         109                 3.32            1.10            4.42
  1958         110+                4.43            0.11            4.53
  1959           0            309175.34       323821.63       632996.98
  1959           1            299014.93       310777.37       609792.30
  1959           2            284920.41       295390.88       580311.29
  1959           3            275072.35       286343.33       561415.67
  1959           4            270050.02       280744.22       550794.24
  1959           5            264161.65       275618.84       539780.49
  1959           6            268700.81       282319.84       551020.64
  1959           7            258847.79       270197.05       529044.84
  1959           8            253027.39       263080.38       516107.77
  1959           9            252153.92       264794.91       516948.83
  1959          10            269233.46       282824.22       552057.68
  1959          11            278930.59       292105.49       571036.08
  1959          12            246770.00       257657.26       504427.26
  1959          13            262145.23       271931.38       534076.61
  1959          14            261939.69       266922.49       528862.18
  1959          15            256111.16       259007.56       515118.72
  1959          16            242734.83       249947.04       492681.87
  1959          17            205950.17       212150.72       418100.89
  1959          18            228415.85       235065.61       463481.46
  1959          19            221081.01       228158.53       449239.54
  1959          20            184887.48       213195.79       398083.27
  1959          21            210462.85       238993.16       449456.02
  1959          22            240700.58       232747.19       473447.76
  1959          23            254987.11       245372.29       500359.40
  1959          24            247942.32       239202.22       487144.54
  1959          25            255324.58       246424.89       501749.47
  1959          26            264697.51       255471.24       520168.74
  1959          27            250371.10       243574.47       493945.57
  1959          28            259995.31       251156.28       511151.59
  1959          29            251548.35       242320.28       493868.63
  1959          30            239487.57       238035.25       477522.82
  1959          31            241343.71       234457.41       475801.12
  1959          32            239642.78       231241.79       470884.58
  1959          33            233092.21       222812.41       455904.61
  1959          34            235085.55       222939.33       458024.87
  1959          35            227302.55       220005.20       447307.76
  1959          36            228088.79       217888.02       445976.82
  1959          37            221814.54       213761.62       435576.17
  1959          38            216390.43       203798.31       420188.74
  1959          39            210287.44       190249.58       400537.02
  1959          40            182083.90       162499.58       344583.48
  1959          41            193688.17       166987.38       360675.55
  1959          42            184093.47       160172.75       344266.22
  1959          43            184532.50       160807.91       345340.41
  1959          44            192871.09       166362.64       359233.72
  1959          45            186360.95       161710.78       348071.74
  1959          46            192399.06       167333.02       359732.08
  1959          47            186451.49       163449.86       349901.35
  1959          48            192093.31       170510.07       362603.38
  1959          49            187482.47       167735.14       355217.61
  1959          50            171736.64       160290.69       332027.33
  1959          51            173880.36       160638.96       334519.32
  1959          52            167847.73       152062.06       319909.78
  1959          53            172019.56       152471.50       324491.06
  1959          54            167370.17       147326.61       314696.78
  1959          55            159955.82       143029.09       302984.91
  1959          56            159082.77       140699.90       299782.67
  1959          57            152374.09       134019.70       286393.79
  1959          58            164506.41       135234.42       299740.82
  1959          59            157619.27       127229.86       284849.13
  1959          60            124123.67       107661.14       231784.81
  1959          61            127238.60       105801.60       233040.19
  1959          62            130040.04       106168.56       236208.60
  1959          63            132338.92       106111.49       238450.41
  1959          64            126006.17        98252.30       224258.47
  1959          65            114283.70        89604.45       203888.15
  1959          66            110800.04        85808.78       196608.81
  1959          67            100871.26        77738.75       178610.01
  1959          68            101347.26        75228.85       176576.11
  1959          69             96106.80        72247.26       168354.05
  1959          70             89874.04        69648.18       159522.22
  1959          71             88696.39        66089.58       154785.97
  1959          72             78873.61        57023.09       135896.70
  1959          73             77346.40        53549.09       130895.49
  1959          74             71605.95        48900.76       120506.71
  1959          75             61693.77        42848.60       104542.37
  1959          76             56421.44        38715.44        95136.88
  1959          77             49898.50        33812.27        83710.77
  1959          78             48081.34        31651.47        79732.80
  1959          79             44923.95        27906.50        72830.45
  1959          80             40084.42        23780.53        63864.95
  1959          81             35388.76        19970.42        55359.18
  1959          82             31408.96        16847.68        48256.63
  1959          83             27136.32        13901.65        41037.96
  1959          84             22756.17        11293.99        34050.16
  1959          85             18477.33         8918.82        27396.16
  1959          86             14972.27         7020.77        21993.04
  1959          87             12078.35         5505.09        17583.43
  1959          88              9742.71         4300.58        14043.29
  1959          89              7726.91         3239.80        10966.72
  1959          90              5732.87         2273.01         8005.87
  1959          91              4302.23         1632.68         5934.92
  1959          92              3427.04         1230.68         4657.72
  1959          93              2644.76          908.33         3553.08
  1959          94              2004.82          659.20         2664.02
  1959          95              1460.55          458.96         1919.51
  1959          96              1033.03          317.49         1350.53
  1959          97               740.42          214.88          955.30
  1959          98               500.32          138.32          638.64
  1959          99               290.57           70.92          361.49
  1959         100               160.04           32.14          192.18
  1959         101                91.61           18.54          110.15
  1959         102                58.30           13.77           72.06
  1959         103                37.44           11.25           48.68
  1959         104                23.73            9.99           33.71
  1959         105                14.51            5.57           20.08
  1959         106                 8.28            1.16            9.44
  1959         107                 4.17            0.88            5.05
  1959         108                 3.27            0.80            4.07
  1959         109                 2.88            0.90            3.78
  1959         110+                3.27            0.42            3.70
  1960           0            299598.42       313388.21       612986.64
  1960           1            302665.31       316580.83       619246.14
  1960           2            295887.69       307457.80       603345.49
  1960           3            283256.46       293290.53       576546.98
  1960           4            274276.68       285433.34       559710.02
  1960           5            269796.38       280391.19       550187.58
  1960           6            263867.37       275400.55       539267.92
  1960           7            268605.78       282259.94       550865.72
  1960           8            258692.00       269835.92       528527.92
  1960           9            255274.86       264936.95       520211.80
  1960          10            255543.86       267950.43       523494.29
  1960          11            270343.03       283931.10       554274.13
  1960          12            278899.95       292400.87       571300.82
  1960          13            246550.58       257714.97       504265.55
  1960          14            262521.64       271842.58       534364.22
  1960          15            262497.39       266326.38       528823.77
  1960          16            256702.58       258936.31       515638.90
  1960          17            243345.16       249834.80       493179.96
  1960          18            206025.79       211140.45       417166.25
  1960          19            227986.91       234460.20       462447.11
  1960          20            220665.24       227998.09       448663.33
  1960          21            184088.95       215125.04       399214.00
  1960          22            209361.67       240085.33       449447.00
  1960          23            239588.83       229808.65       469397.48
  1960          24            253132.64       242345.72       495478.37
  1960          25            245458.88       236451.60       481910.48
  1960          26            252577.44       243539.22       496116.66
  1960          27            261672.92       252246.23       513919.15
  1960          28            248135.18       241531.27       489666.45
  1960          29            258183.69       249463.59       507647.28
  1960          30            248843.58       239388.97       488232.56
  1960          31            236539.80       233232.81       469772.61
  1960          32            238616.54       230228.81       468845.34
  1960          33            236853.84       229097.68       465951.52
  1960          34            230254.41       220083.02       450337.42
  1960          35            232597.74       220608.26       453206.00
  1960          36            224946.03       217860.46       442806.49
  1960          37            225795.13       215968.02       441763.15
  1960          38            220073.84       212543.66       432617.51
  1960          39            214403.51       202508.99       416912.50
  1960          40            208465.45       188881.01       397346.45
  1960          41            181203.23       161850.02       343053.25
  1960          42            192047.08       165958.86       358005.94
  1960          43            182598.27       158902.93       341501.20
  1960          44            183215.90       159814.75       343030.65
  1960          45            190958.34       165243.76       356202.10
  1960          46            184626.67       160543.63       345170.30
  1960          47            191000.60       166434.73       357435.33
  1960          48            184892.07       162428.88       347320.95
  1960          49            190091.40       167260.13       357351.53
  1960          50            186027.70       164378.69       350406.39
  1960          51            170489.14       159095.28       329584.42
  1960          52            172144.59       159312.73       331457.32
  1960          53            166433.51       150807.41       317240.93
  1960          54            170096.81       150401.60       320498.41
  1960          55            165150.27       144943.24       310093.50
  1960          56            158238.07       141096.33       299334.40
  1960          57            157425.46       138501.06       295926.52
  1960          58            150734.12       131798.07       282532.19
  1960          59            161818.70       132108.16       293926.86
  1960          60            154873.59       123843.12       278716.71
  1960          61            122816.15       105424.83       228240.97
  1960          62            126075.88       103486.09       229561.96
  1960          63            128847.02       103878.83       232725.85
  1960          64            130973.13       103615.21       234588.33
  1960          65            124267.92        95321.49       219589.41
  1960          66            112575.37        86925.43       199500.80
  1960          67            109052.07        83279.85       192331.92
  1960          68             98411.20        74827.47       173238.67
  1960          69             97931.04        71831.36       169762.40
  1960          70             92602.89        68704.75       161307.63
  1960          71             87215.96        66497.52       153713.48
  1960          72             85393.29        62598.20       147991.49
  1960          73             74829.35        53247.72       128077.08
  1960          74             72728.76        49479.56       122208.32
  1960          75             66688.95        44722.81       111411.76
  1960          76             57371.17        39324.81        96695.98
  1960          77             52525.70        35551.82        88077.52
  1960          78             46015.73        30616.44        76632.17
  1960          79             43495.08        28009.03        71504.11
  1960          80             42017.80        25279.18        67296.98
  1960          81             36287.72        20925.53        57213.25
  1960          82             31894.59        17444.64        49339.22
  1960          83             27813.82        14430.00        42243.82
  1960          84             23699.44        11732.33        35431.76
  1960          85             19478.78         9341.91        28820.69
  1960          86             15661.50         7268.83        22930.33
  1960          87             12537.70         5619.29        18156.98
  1960          88              9969.77         4311.28        14281.04
  1960          89              7955.16         3318.77        11273.94
  1960          90              6164.93         2465.12         8630.05
  1960          91              4583.47         1739.14         6322.61
  1960          92              3480.62         1259.83         4740.45
  1960          93              2655.26          904.65         3559.91
  1960          94              2008.42          651.02         2659.44
  1960          95              1472.46          465.03         1937.49
  1960          96              1039.83          323.62         1363.45
  1960          97               719.72          214.96          934.68
  1960          98               482.51          133.58          616.08
  1960          99               297.08           75.14          372.22
  1960         100               176.08           36.19          212.27
  1960         101               103.09           17.77          120.86
  1960         102                61.84           11.72           73.56
  1960         103                36.17            8.59           44.76
  1960         104                23.45            6.15           29.60
  1960         105                13.98            5.28           19.26
  1960         106                 8.11            3.88           12.00
  1960         107                 4.76            1.11            5.87
  1960         108                 2.48            0.88            3.35
  1960         109                 2.31            0.80            3.11
  1960         110+                1.78            0.24            2.02
  1961           0            298342.95       312560.39       610903.34
  1961           1            296360.09       309261.08       605621.17
  1961           2            300240.21       314294.92       614535.13
  1961           3            294984.82       306160.56       601145.39
  1961           4            282572.80       292722.97       575295.77
  1961           5            274221.43       285182.54       559403.97
  1961           6            269657.87       280032.36       549690.24
  1961           7            263785.20       274939.02       538724.22
  1961           8            268723.83       281883.27       550607.10
  1961           9            258528.00       269063.92       527591.93
  1961          10            257653.92       267131.54       524785.46
  1961          11            255976.74       268415.94       524392.68
  1961          12            270209.16       283614.04       553823.21
  1961          13            277727.71       291309.55       569037.27
  1961          14            245761.33       256966.02       502727.35
  1961          15            261865.92       270667.31       532533.23
  1961          16            261844.91       264399.65       526244.56
  1961          17            255948.90       257972.65       513921.55
  1961          18            242528.60       247928.91       490457.50
  1961          19            204827.09       209092.23       413919.32
  1961          20            226837.16       233306.37       460143.53
  1961          21            219680.26       226304.12       445984.39
  1961          22            182899.46       216103.07       399002.53
  1961          23            208382.15       234585.50       442967.64
